is_spam,body
0,您尾号****卡1月4日*****快捷支付支出(消费支付宝-上海寻梦信息技术有限公司****元。回复***了解信用卡****【***】
0,您尾号****卡8月20日*****快捷支付支出(消费支付宝-上海盒马网络科技有限公司*******元。回复***了解信用卡****【***】
0,截至当前，您账户内的套餐使用情况如下：***共享余量***流量****畅爽冰激凌***元（首月全量全价）套内国内流量**********共***********已用**********【**智家-臻******】*****套餐宽带基本产品光宽带***（北京）全国流量（****）-次月生效套内国内流量**********共***********已用**********结转套餐流量***畅爽冰激凌***元（首月全量全价）***共***********已用**********结转套餐流量(【**智家-臻******】*****套餐宽带基本产品光宽带***（北京）全国流量（****）-次月生效***共***********已用**************语音****畅爽冰激凌***元（首月全量全价）语音*****分钟***共****分钟已用0分钟****【**智家-臻******】*****套餐宽带基本产品光宽带***（北京）全国语音包（****分钟）-次月生效语音*****分钟***共****分钟已用1分钟*****短信短信网龄升级计划（按开户时间）国内短信****条***共***条已用0条*****本号码非共享余量***短信短信网龄升级计划（按开户时间）国内短信****条***共***条已用0条****查询更多套餐余量使用情况，请访问中国******地址【************************】进行查询。让服务更有温度！使用中国*****，足不出户办业务、交话费，指尖一点查余额、查流量，点击*************************，畅享便利【***】
0,【***】北京反诈春节提示：个人信息不透露，未知链接不点击，陌生红包不领取，点赞刷单不参与。及时接听*****来电。愿大家远离电诈，共度佳节！
1,【***】您账户有专属8元话费券即将过期，戳***************立即使用；
0,【***】验证码******，您正在修改密码，切勿将验证码泄露于他人，验证码15分钟内有效。
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,市气象台26日6时发布:今天白天晴间多云北转南风二三间四级最高气温零下2度;夜间晴转多云南风二级转北风三四级（阵风六级）最低气温零下11度.详查*****
0,温馨提示：您上月结转剩余国内共享流量********，本月月底前有效。点击进入**************************查询详情。
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,市气象台27日6时发布:今天白天晴北转南风二三级最高气温4度;夜间晴间多云南转北风一二级最低气温零下6度.拨*****按2号键，可零距离听气象专家解读今日天气和未来趋势。如不需要早间天气信息请回复*****
0,【中国城市轨道交通协会】您的注册码：******，如非本人操作，请忽略本短信！
1,【***】稻草人您好!您订单****年杂志已经到期，*****登录************续订****年杂志享会员优惠，领续订券***元。N
1,【***】双11领50元无门槛代金券及****元优惠券，秒大厂正品茶，更多优惠点此*************查看参与谨防错过R
0,【***】绿色出行，文明停车，车辆停放需要停放到指定区域退订
1,【***】刘老师15年毕业班经验，联合人大附老师带新生，****吃透中考必考点！三个月进步二百以上！可试听详询***********退回T
1,中国******年1月20日*****年2月28日推出“春节出境游**送福”活动！每日最高****元费用日封顶（原价25元）。促销期内，中国香港、中国澳门、中国台湾、美国、韩国、泰国等30个漫游方向每日最高*****高速流量，达量限速，不使用不扣费。您可发送******至*****参与活动，报名成功后，北京时间次日零时生效。详情请访问**************************或致电*****客服办理。预祝旅途愉快！【***】
1,【***】邀您来开立个人养老金账户！****年8月31日前新开户即可抽取最高***元等值礼品卡!奖品数量有限，抽完即止。详询贾经理************张经理************黄经理************
0,【***】尊敬的5G用户，截至10月01日24时，您当月共享国内通用流量已用********；查询流量使用详情请点击**************************，一键订购流量包请点击**************************（具体规则详见订购页面）。【***】
0,【***】短信验证码*******请在60秒内进行输入。如非本人操作，请忽略。
0,【***】验证码：*******。您正在使用短信验证码登录功能，验证码提供他人可能导致百度帐号被盗，请勿转发或泄漏。
1,【***】冬日生辰水瓶座，****很不错，点击链接*****************************设置水瓶座视频彩铃，快乐加倍，美好不停。
0,于总好！我司宏瓴资本（**************打算认购基石药业，也是咱们招商证券承销的项目。我们有个项目专户**********************在招商证券，已经进行了认购下单。基金户（************************在招银国际，没来得及在招商证券开户，目前也打算下单认购。麻烦看可否帮忙协调一下，帮助我们明天下单，谢谢！
1,【***】您是幸运用户，**送您一张***元优惠券！可得12箱可生食鸡蛋！点击领*****************R
0,【***】亲情账户亲人1（***********）本次用车已结算成功，金额为*****元（已参与充返，相当于*****元）。如有疑问，请登录***查看，感谢您的支持。
0,市气象台10日17时发布:今夜多云（山区有小雪）转晴南风一二级转北风四级左右（阵风六七级）最低气温零下7度;明天白天晴北风四五级（阵风七级左右）转三级左右最高气温零下2度.详查*****
1,【***】尊敬的用户您好，感谢您对**药急送的支持，为了提供更好的服务，诚邀您参加**药急送用户体验调研，请您花一到两分钟，告诉我们您近期在**药急送购买商品的体验，请点击*************
0,【***】截至02月21日24时，您当月共享国内通用流量已用********，剩余*********；一键订购5G升级包请点击***********************************，畅享极速5G网络服务（具体规则详见订购页面）。查询流量使用详情：*************************。【***】
1,【***】全托管协议：数理化英物教方法，抓考点讲透题型，重技巧训练，让孩子达到：数学***英语***语文96，详询***********退T
0,市气象台15日6时发布:今天白天晴北转南风二三级最高气温9度;夜间晴间多云南转北风一二级最低气温1度.拨*****按2号键，可零距离听气象专家解读今日天气和未来趋势。如不需要早间天气信息请回复*****
0,验证码为******，该验证码用于建行生活平台注册或登录，十分钟有效。任何索要验证码的都是骗子，千万别给！[建设银行]
0,市气象台7日6时发布:今天白天晴早晨有轻雾北转南风二三级最高气温34度;夜间晴间多云南转北风二级左右最低气温21度.拨*****按2号键可零距离听气象专家解读今日天气和未来趋势.如不需要早间天气信息请回复*****
1,【***】五一官方限定！无需换卡，更优惠，更便捷，更流畅！**************R
0,【***】截至06月02日24时，您当月套餐内国内通用流量已用*******，剩余********；其他流量使用情况请点击进入*************************查询详情。【***】
1,【***】戴森年末福利倒计时！12日爆款吸尘器直降千元，24期免息，更有精致好礼相送，戳***************
1,【*************】***折零度拿铁券送你～不含咖啡的红茶抹茶拿铁，要选哪个呢？登录***喝一杯！
0,北京市交通委员会提示您：五一假期，火车站、机场地区客流量大，周边道路易拥堵，建议您优先选择地铁、公交等公共交通方式，合理安排出行计划。
0,【***】尊敬的客户您好，您的家电清洗服务已安排工程师***********于-上门，如有疑问可咨询***********。
0,【***】北京市电子公园游览年票兑换激活码：************，**先生/女士您好，您在中山大门办理了北京市电子公园游览年票，请使用尾号****的手机号码登录畅游公园或市属公园微信公众号、京通小程序、一卡通***进行兑换激活。具体操作流程详见页面或咨询客服热线*********。
0,【***】***************已交由家门口保管。如未收到回复****或详询***********，************
1,【***】中国玩具和婴童用品协会王女士邀请你投递，请点击******************************查看新机会，T。
1,【***】亲爱的松赞家人，新年即将来临，与亲友回到远方的家，一起在云南过一个热闹温暖的新年，立即点击**********************了解详情。R
0,【***】您的验证码为：******，一台*********设备正在登录网易UU远程，如非本人操作请忽略。验证码5分钟内有效，请勿转发。
0,市气象台7日17时发布:今天夜间晴间多云南转北风二级左右最低气温21度;明天白天晴转多云北转南风二三级最高气温35度.拨*****按2号键可零距离听气象专家解读今日天气和未来趋势.如不需要晚间天气信息请回复*****
1,【***】😊******************，你的好友「★阳阳***」发了新视频，有***人在看，打开「抖音」查看最新消息
0,【***】尊敬的5G用户，截至06月19日24时，您当月共享国内通用流量已用*******；查询流量使用详情请点击**************************，一键订购流量包请点击**************************（具体规则详见订购页面）。【***】
0,北京反诈中心提示：近期有不法分子冒充培训机构，以培训退费名义实施诈骗，请提高警惕，通过官方渠道核实。牢记凡是退费要求额外支付费用的都是诈骗。
0,【***】尊敬的客户，****年6月，您的手机*************账户新增37积分，将于****年05月31日到期。直接开通积分倍享合约，每月可享最高6倍积分回报兑积分好礼。回复短信******或点击链接******************************即可办理。查询积分余额及热门礼品可发送****到*****或登录中国**积分商城*************。【***】
1,【***】【***】您已满足中行消费贷款“中银E贷”申办条件。中银E贷，额度上限20万、纯信用、年利率*****起。现在提款更有机会获得***元话费优惠券！申请结果以我行审批为准。**********************************至本号码。
1,【***】55划算节来啦~今晚开抢哦，来联系客服即送护理套装~速戳***************************
0,【***】尊敬的动感地带（***********）客户，您03月01日***月31日共消费*****元，其中他人代付*****元，实际应付****元。主要消费项目包括：***套餐及固定费*****元。查询费用详情，请点击**************************，账单页面访问免流量，更多信息可详询*****。心级服务，让爱连接！【***】
0,【北京新唐思创教育科技】验证码：******，教研云提醒你，验证码在5分钟内有效，请快去输入吧！请勿将验证码转发或提供给他人哦，避免信息泄漏。
1,【***】今日票已更新，请查收*************************************谨防泄露R
1,【***】**您好!《环球科学》****年续订开始啦！10月30日起登录杂志铺公众号享50折！领津贴满***减50！R
1,【***】今晚20点狮王***开启，全店消费满***以上，有机会赢取价值千元冰箱和电动牙刷****************回复T退
1,【***】亲爱的音乐人，你本月的收益已入账，请去创作者中心-收益管理中查看。版税提现系统升级啦！绑定网易支付钱包，获得更快捷、更安全的功能体验，可提现门槛低至****元，快来抢先体验吧**************************
1,【***】30元褚橙券已绑您账户。褚橙，冬日里不可或缺的清甜。新年，来杯鲜榨橙汁，美味又多*********************退订
0,公益短信：中宣部追授杨士莪同志“时代楷模”称号，褒扬他是“爱党报国、倾听海洋声音的杰出科学家”，号召全社会向他学习。
1,【***】北京*****送您的“***全国通用流量”即将过期，请您尽快在7月11日24点前，到【***】“我的-我的卡券”领兑，过期则失效哦！如本月已领兑，敬请忽略。戳我直达：**************************
0,【***】您正在申请在线身份认证，验证码：****，有效时间为5分钟。若非您本人或授权操作，请及时致电*****
1,【***】截至本月20日，您有****积分，***积分月末失效，其中0定向积分。手机数码超值兑，积分抵现50元！请点击******************登录中国*****进行积分兑换【***】
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,【***】验证码****，用于手机登录，5分钟内有效。验证码提供给他人可能导致账号被盗，请勿泄露，谨防被骗。
0,【首汽约车会员电子账单】尊敬的首汽约车用户您好！您近30天账单已生成，用户福利已到账，请打开链接查收。如需发票，请扫二维码（或点击链接）“我的行程”里开具。详情**************************【***】
1,【***】小主，作为8元券我就快过期了，用我购口罩、套套、创可贴，防晒、驱蚊+1或2元换礼**************核心区极速达
0,市森防办提示您：3月26日***日本市启动森林火险橙色预警，进山入林请勿带火种，严禁野外动火。发现森林火情，请拨打*****或***报警。
0,【***】验证码****，用于手机登录，5分钟内有效。验证码提供给他人可能导致账号被盗，请勿泄露，谨防被骗。
0,【***】您预定的车辆已到达指定位置(黑色索纳塔京*******，周师傅电话：***********，我们将于*****开始计费，祝您用车愉快！
1,【***】女神节有好礼→蔬果满39送栖霞苹果一盒，笑语嫣然花束仅58元戳*******************R
0,中国香港漫游资费:【***】拨打内地****元/分钟，拨打当地****元/分钟，接听****元/分钟【***】发短信回内地****元/条【***】拨打内地***加手机号码（区号和固话号码）【***】**************。
1,【***】保洁初体验首单减***元！整理+保洁双重洁净焕新家，直营保洁师持证上岗，3次服务灵活预约***************R
0,市气象台1日17时发布:今天夜间阴转小雨南转北风一二级最低气温8度;明天白天阴有小雨北风二级左右最高气温13度.拨*****按2号键可零距离听气象专家解读今日天气和未来趋势.如不需要晚间天气信息请回复*****
1,【***】【小朋友压岁钱哪里存？】我行小京卡专属定期，3年****，****元起存。办理材料：家长和小朋友俩人证件、户口本（俩人同一本）或出生证明。详询请咨询客户经理张伟***********、林玉梅***********、苑智凯***********、李媛媛************新华支行
1,【***】春风十里不如你，为你送上8元快车券，出门打车更省心。疾病防控期间，如需出行请务必戴好口罩。***退订
0,【***】验证码：*******。您正在使用短信验证码登录功能，验证码提供他人可能导致百度账号被盗，请勿转发或泄漏。
0,【***】您已开通手机银行服务请使用签约手机号或18位身份证号登录激活码******请尽快完成激活.切勿将此短信转发或泄露给他人.
0,本市于2月24日24时解除空气重污染橙色预警，解除机动车限行，工业企业停产限产，停止土石方、建筑拆除作业等应急措施。感谢广大市民的理解和支持
1,【***】恭喜您被天降红包砸中，「满59减10」红包已到账，点击或进入***查看******************R
0,【***】你好您本次的验证码为*******。请勿向他人泄露。
0,【***】您本次的订单总额******元，优惠抵扣0元，实际结算金额******元。如有疑问，请致电********。感谢您使用首汽约车。
1,【***】国庆是不是又放纵了？送上月卡专属5折福利，为你的减肥道路保驾护航*************************谨防错过拒D
0,【***】验证码：******，用于华为帐号登录。请勿转发。
0,您尾号****卡11月6日*****快捷支付支出(消费财付通-北京创业酵母管理咨询****元。回复***了解信用卡****【***】
0,【***】截至12月15日24时，您当月套餐内国内通用流量已用*******，剩余********；其他流量使用情况请点击进入*************************查询详情。【***】
1,【***】恭喜您获得双11专属***元券包资格！快去多点***点击领取吧！**************************退订T
0,【***】尊敬的百度智能云千帆用户您好，千帆大模型平台已于11月28日升级**************************角色扮演垂类模型，模型升级后在深度扮演、剧情创意度等方面能力得到增强、场景更加丰富。欢迎您测试新模型效果。功能接口文档请参考：***********************，再次感谢您对于千帆大模型平台的支持！
1,【***】**旗下招联金融邀您体验5万元现金30天免息用，开通不借不产生任何费用，招联微光计划行动中，速戳************************************************************************************************************************************领取，登录**手厅****沃信用分使用。N
0,【***】验证码*******，您正在登录，若非本人操作，请勿泄露。
0,【***】尊敬的会员，您的物流包裹已送达，可至中免日上***或小程序中查看物流详情。订单编号******，SF单号***************。
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,【北京市自来水集团】用户您好，小南庄*元***编号*********，本期水费尚未缴纳，您可通过集团***、微信、支付宝缴费。若已缴费请忽略
0,【***】您的验证码是*******，5分钟内有效。如非本人操作，请忽略本短信。
1,【***】恭喜您获得一张礼券：免费双人早餐(必须在住宿期间享用)，点击查看。******************************************R
0,【***】您于*******************出行的订单已结算成功，金额为*****元。如有疑问，请登录***查看，感谢您的支持。
0,您尾号****卡2月18日*****快捷支付支出(消费支付宝-杨潇*******元。回复***了解信用卡****【***】
0,北京市交通委员会提示您：十一假期，火车站、机场地区客流量大，周边道路易拥堵，建议您优先选择地铁、公交等公共交通方式，合理安排出行计划。
1,【***】送您一张85折打车券，最高减10元！戳我出发*************************
0,【***】检测到您的车辆已长时间静止，为了避免长时间计费，系统已为您自动结单。
1,【***】尊敬的乘客，为改善您的体验，诚邀您参加调研，请点击：*********************************退订
0,"【***】""注册：您正在申请手机注册，验证码为：****，5分钟内有效！"""
0,【***】请您对本次语音导航服务进行评价，10秒速评，请点击******************
0,************送货员电话，如果快递有问题可以联系送货员帮你解决
0,【***】尊敬的客户，您参与的全网普惠活动已到期，到期后则无法再享受活动相应资源，即日起可点击******************************或拨打*****办理续约。【中国**和你一起】
0,【贴心服务再升级非凡体验在身边】尊敬的客户，感谢使用中国**业务，请用10到1分的任意一个整数评价我们的手机网络，10为非常满意，1为非常不满意。（回复免费）
0,【***】你的验证码是*******，此验证码用于登录知乎或重置密码。***分钟内有效。
1,【***】全托管签分协议：数理化英物教方法，抓考点讲透题型，重技巧训练，让孩子达到：数学***英语***语文96，***********退T
1,【***】我是原八十中教师，暑期带学生1对1，抓基础重方法讲技巧，针对性强，语数外保****！预约试课回1。询********R
1,【***】送您初夏生活礼包，含美团生鲜红包、饿了么果蔬红包、顺丰同城优惠券。即日起至6月30日，点击链接**************************即可领取，数量有限先到先得。。
1,【***】您尾号****有未支付费用在1天内升级，为避免影响您的平台信用，请尽快支付******************
0,【***】您的验证码为******，请在10分钟内填写。
0,【***】您尾号****有未支付费用在1天内升级，为避免影响您的平台信用，请尽快支付******************
1,【***】尊敬的客户，您订购的新5G畅享套餐升档折扣****版12月****元档话费支付18元连续包月产品本月仍可领取权益，可关注“北京**权益超市”微信公众号，在“福利专区-逛权益超市”任选属于您的热门权益。若您已领取，请忽略此短信。回复******即可不再接收此短信。【中国**和你一起】
0,【***】您于*******************出行的订单已结算成功，金额为*****元。如有疑问，请登录***查看，感谢您的支持。
0,【***】10月02日12点22分北京南-威海*****次抢票成功，个人中心-火车票/抢票查看。无需取票直接进站，看电子客票如何乘车***********************
1,【***】*****，和我连个麦不方便吗？[哭唧唧]。点击链接**********************找我，R
0,【***】您尾号为****普卡于22年3月14日*****通过财付通支付科技有限公司支付支出*****元。活期余额*******元。对方账号尾号*****。对方户名:罗森(北京)有限公司。
0,市气象台16日17时发布:今天夜间阴转零星小雨或小雨南风一二级最低气温9度;明天白天阴有小雨南转北风二三级最高气温14度.拨*****按2号键可零距离听气象专家解读今日天气和未来趋势.如不需要晚间天气信息请回复*****
1,【***】秋冬新风尚大促，每满******，入会领至高****元券，现货孤品仅一件*********************
0,【***】亲亲，抱歉！由于您所在区域受疫情影响及政府管控，您的快件无法正常派送，给您带来不便深表歉意！天灾无情极兔有爱，请做好防护措施哦！
0,市气象台8日6时发布:今天白天晴转多云南风二三间四级最高气温14度早晨上班时气温零下1到4度;夜间多云南转北风一二级最低气温3度.详查*****
0,【***】尊敬的5G用户，截至06月25日24时，您当月共享国内通用流量已用********；查询流量使用详情请点击**************************，一键订购流量包请点击**************************（具体规则详见订购页面）。【***】
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,【***】您10月01日北京南-威海的抢票订单，当前抢票人数过多，已为您占到相近车次，可立即出票。请在5分钟内点击*************************打开高铁管家***确认，超时将自动取消。
1,【***】新春将至！中银E贷助您消费无忧，现在提款更有机会获得***元话费优惠券！贷款额度上限20万、年利率*****起、按日计息、无需抵押、随借随还。快登录中国银行手机银行申请吧！**********************************至本号码。
0,【***】微信小程序手机号验证码：******，10分钟内有效。为保护帐号安全，请勿泄漏。
0,【***】遇忙未接主叫************归属:未知***时间*******************现在升级，即可解锁更多数字人秘书帮你代接**********************************
1,【***】送您8元健康红包！夏日爆品满58减20，金银花露6瓶仅9块9戳****************小时服务，附近药店极速达
0,【***】京客隆***减20，桃****元****，冻平鱼***元/条，三元叠加***减40，抢..详情点击**************
1,【***】用银联卡在*****预定境外旅行产品享88折！详询：*****************************R
0,【***】您尾号为****普卡于22年2月2日*****通过财付通支付科技有限公司支付支出****元。活期余额*******元。对方账号尾号*****。对方户名:北京轨道交通互联网票务。
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,公益短信：中宣部授予国网四川电力成都高新连心桥党员服务队“时代楷模”称号，褒扬他们是“牢记宗旨、服务人民的电力先行官代表”，号召全社会向他们学习。
0,【***】您于*******************出行的订单已结算成功，金额为*****元。如有疑问，请登录***查看，感谢您的支持。
1,【***】超级礼橙日，“拾惠”周三，赠您一张85折出行券最高抵扣15元，限本周三礼橙日使用，礼橙日惊喜多多敬请期待。退订
0,****
1,"【***】尊敬的客户，今晚5点“中免+中粮”年终特大福利直播送您权益！直播间海南免税店同价基础上，北京银行信用卡付款,全场满****减***元！*****小棕瓶降至***元！大牌断货妆品、飞天茅台限量供应！微信搜索【***】视频号，进入直播间！不要错过福利！中关村分行*****"
0,【***】您的亲情账户首汽用户*************已取消行程。
0,****
1,【***】亲爱的*****，未来90天内您将有1首歌曲授权期限即将到期，到期后歌曲将无法结算收入。为保证您的收益结算不受影响，特邀您尽快续约。您可通过短信快捷回复“XY”一键完成续约（****************************您阅读协议全文并回复短信，即意味着您已同意续约并签署该协议），续约成功将短信告知。更多详情请访问“腾讯音乐人”微信小程序了解。**************************
0,【中国乡村发展基金会】（原中国扶贫基金会）亲爱的**，您参与的“城乡儿童一对一成长”月捐9月已成功捐赠。感谢您的爱心，祝您月捐越快乐！关注微信号“加油一起成长”，获得更多资讯和通知。
0,【***】市民朋友：*****日，我市开展三轮区域核酸筛查，请您按照社区、行业、单位通知，每日参加，以免健康宝弹窗受限！感谢支持配合！【***】
1,【***】一个惊喜待查看，成单即有机会抽取华为******、金条、代驾券等：*************************退订
0,【***】亲情账户**（***********）本次用车已结算成功，金额为*****元。如有疑问，请登录***查看，感谢您的支持。
1,【***】特邀您体验江苏银行的大额借款资格，最低年化*****，审批结果以页面为准。戳*****************
1,【***】双12千种杂志5折续订，叠续订券满***减60！今晚20点开启，戳***************R
0,您好，这边是**商家客服您在**上买的云山半扁桃仁酱暂时断货了，需要麻烦您这边申请下退款，这边给您处理下哈，
1,【***】***提前抢！滴露店内爆款限时第2件6折，今晚23号20点开抢！进店*****************回T退
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,【***】遇忙未接主叫**************归属:北京***时间*********************智能通信，尽在**助理微信公众号
0,【***】尊敬的5G用户，截至01月22日24时，您当月共享国内通用流量已用********；查询流量使用详情请点击**************************，一键订购流量包请点击**************************（具体规则详见订购页面）。【***】
1,【***】苏州唯一珠宝展暨江浙沪珠宝首饰交易会********苏州国际博览中心举办！***余家全球源头厂家！参展回8，敬请谅解回T退
0,****
1,【***】高中关键学科规划，三讲九练教学，特级教师一对一教学、签约保成绩、上课满意再收费。咨询***********自动取消R
0,【***】验证码****，您正在进行登录身份验证，请在5分钟内按页面提示提交验证码，切勿泄漏给他人，如非本人操作请忽略本短信。
0,【***】尊敬的动感地带（***********）客户，您06月01日***月30日共消费*****元，其中他人代付*****元，实际应付****元。主要消费项目包括：***套餐及固定费*****元。查询费用详情，请点击**************************，账单页面访问免流量，更多信息可详询*****。心级服务，让爱连接！【***】
0,【***】您预定的车辆已到达指定位置(天籁京*******，帅师傅电话：***********，我们将于*****开始计费，祝您用车愉快！
0,【***】您的验证码*****
1,【***】质谱仪和电镜不平衡？有噪音？带您解决涡轮分子泵的种种问题，点击*******************
0,【***】尊敬的5G用户，截至01月15日24时，您当月共享国内通用流量已用*******；查询流量使用详情请点击**************************，一键订购流量包请点击**************************（具体规则详见订购页面）。【***】
1,【农夫山泉官方旗舰店】***橙汁24入限时直降单箱***元，满3箱送天然水1箱，入会领10元券，戳***************R
0,【***】尊敬的用户您好，如您需要报销，行驶中产生的高速费、停车费请向收费站、停车场索要发票。
1,【***】为您推荐北京特色美食攻略，当地人都爱打卡的餐厅！点：*******************
0,【***】亲情账户**（***********）本次用车已结算成功，金额为*****元。如有疑问，请登录***查看，感谢您的支持。
1,【***】我是吴老师，和四中老师根据孩子情况1对1挖掘短板、重方法，讲效率，同步教学，单科提升***！免费试听***********退回N
1,【***】轻松赚金币兑代驾券，最高可兑38元免单券，还有机会抽**卡！点击链接************************退订
0,为预防控制新冠肺炎疫情，凡来京人员（含本市返京人员和外埠进京人员）须通过北京通***或在百度、微信、支付宝搜索“京心相助”小程序登记有关信息，并向抵京所住社区、酒店报到核验。瞒报谎报信息将依法承担法律责任，敬请配合！北京防控办
1,【月月领***流量】中国**云盘送好礼，立领***流量******云盘空间，邀您免费体验，戳：***************************参与！文件安全备份尽在中国**云盘！【中国**和你一起】
0,【***】您正在办理退费的验证码为*******，验证码5分钟内有效，请勿泄露给他人。
0,4月11日是世界帕金森病日。帕金森病，一定要早诊断，早治疗。通过合理的药物、适时的手术及康复等，可以很好地控制症状，提高生活质量。【***】
0,【***】您好，医生已根据您的病情描述开具处方，点击链接即可下单购药*************，
0,****
0,正在开会，稍后联系。
0,北京市通信管理局和北京市反诈中心提示：《中华人民共和国反**网络诈骗法》自****年12月1日起施行，大家要严格落实实名制要求。非法买卖个人银行卡、电话卡及社交账号将依法追究责任。
0,【***】验证码：*****。您正在使用登录功能，验证码提供他人可能导致百度帐号被盗，请勿转发或泄漏。
1,【***】38尽情购！进口榴莲*****元/斤，伊利经典风味酸乳****元/盒~购百货类商品实付满***元送整提唯本生活抽纸~退T
0,【***】尊敬的乘客，您乘坐的航班*****延误，预计****起飞，****到达，司机会免费等待，请和司机刘师傅提前联系，确保准时接到您
0,您尾号****卡9月15日*****快捷支付支出(消费支付宝-江苏置胜仓储货架有限公司*******元。回复***了解信用卡****【***】
0,【***】尊敬的5G用户，截至04月02日24时，您当月共享国内通用流量已用*******；查询流量使用详情请点击**************************，一键订购流量包请点击**************************（具体规则详见订购页面）。【***】
0,【***】尊敬的客户，您在我行留存的居民身份证已过有效期或有效期信息不完整，根据相关监管要求，我行已中止办理您主动发起的账户交易，请您尽快持本人有效居民身份证点击，*******************************，登录我行手机银行更新，或通过北京银行微银行微信公众号->账户->信息更新，或至任一营业网点更新。完成更新后即可恢复账户使用。如已更新请忽略此短信。感谢您的支持与配合。
0,[丰台区城管委]催缴通知：您的车辆京******于****年02月10日在嘉和路停放，未在30天缴费期内完成缴费。现已进入补缴期，请您于****年04月26日前通过“北京交通”***等方式完成补缴。如逾期未补缴欠费，将按照《北京市机动车停车条例》第四十一条规定，依法实施行政处罚，如您已补缴请忽略。咨询电话：************，************
1,【***】《会员2月刊》为您深度讲解华为云汽车行业战略！权威白皮书、成功实践案例和行业技术干货一站式获取。更有汽车产业链大咖们从多种角度共话数智升级，揭开前沿技术的神秘面纱**********************************************************退订
0,【***】请使用您的优三缔的验证码：******在5分钟内登录，谨防诈骗。
0,【***】您的验证码为：******，一台*********设备正在登录网易UU远程，如非本人操作请忽略。验证码5分钟内有效，请勿透露给他人。
1,【***】😊@你，你关注的「喳喳呱」发了新视频，***人在看，新消息**********************
0,【***】您预定的车辆已到达指定位置(曜石黑色天籁京*******，蒲师傅电话：***********，我们将于*****开始计费，祝您用车愉快！
0,【***】您的验证码为：******，该验证码5分钟内有效，请勿泄漏于他人！
1,【***】给孩子免费领：官方正版的牛津树英语启蒙课，含35本配套电子绘本：**************************R
0,您尾号****卡9月20日*****快捷支付支出(消费财付通-航班管家*****元。回复***了解信用卡****【***】
1,【***】领本周***元咖啡券！***喝橙C，0脂低负担→**************************谨防泄露R
1,【***】您的包裹即将超过18小时免费期限，超时后***元***小时，3元封顶。点击查看取件码******************
0,尊敬的客户您好，这边是与您联系过的**商家，您在本店铺购买的透明地垫，订单************这个单子因快递网点异常，需要晚几天发货，预计在10月30号前给您发出感谢您的理解
0,【*********】******************************************************
0,您尾号****信用卡11月12日*****支出(消费支付宝-谭涛****元。【***】
0,【***】春季出游，注意森林防火，抵制超员超速、酒驾、疲劳驾驶等行为，谨防强迫购物、诱导消费。万事皆宜天下为宾，宜宾欢迎您!R
0,【清华大学招生办公室】您的验证码为：******，请勿泄露于他人！
0,【***】同学您好，感谢您购买酵母课程，请点击**********************************开通课程。祝学有所得，前程似锦！
0,【***】尊敬的客户，您购买的中老年癌症医疗险即将失效，为避免***万癌症医疗保障中断，请尽快前往“微保”小程序>我的>保单，点击选择保单进行续费。为避免权益受损也请您记得开通自动续费。祝您生活愉快。
0,您尾号****的银行卡已于****年12月02日10时43分与【***】成功签订快捷支付协议。【***】
0,****
1,【***】尊敬的客户:即日起至新华支行办理业务可获得劳动节可乐一份~祝您五一劳动节快乐！五一假期营业时间：5月1日************月2日************月30日、5月3日、5月4日停业地址：北京市海淀区万柳中路15号电话********或咨询您的客户经理新华支行*****
0,【***】截至09月20日24时，您当月共享国内通用流量已用********，剩余*********；其他流量使用情况请点击进入*************************查询详情。【***】
1,【***】券后18元起运货搬家，多种车型随心选！选滴滴超省钱！立即领券****************************退订
0,欢迎您抵达中国香港，中国**伴您出境漫游放心用：【***】漫游流量费每天25元封顶，无需办理即可畅享****天高速流量，达量限速。当天使用不足****按*****元累加计费（更多优惠请点击************************，或回复****，根据提示进行更多产品订购）【***】接听电话、拨打中国大陆及漫游地均为****元/分钟，拨打澳台及其它国家和地区****元/分钟（境外拨打中国大陆请加拨***，键盘长按“0”可拨出“+”号）【***】发短信回内地****元/条，发港澳台及其他国家和地区****元/条【全球免费客服热线】*****************精品网络，漫游全球，贴心服务，**世界
0,【***】您为他人代叫的预约出行订单，司机会按照约定时间前来接驾，司机信息已发送至乘客，您可在滴滴出行***中随时查看行程。
0,【**********】验证码：******，该验证码将用于登录******，请勿泄露给他人。
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
0,公益短信：传承红色家风，矢志科技报国。中宣部追授彭士禄同志“时代楷模”称号，褒扬他是“中国核动力事业的拓荒牛”，号召全社会向他学习。
0,****
0,【***】您****年12月份通信账单信息：用户号码：***********；计费周期：12月1日***月31日；本期消费：***元，其中：月固定费***元，增值业务费5元，查询详情请点击：*************************。本短信。【***】
